"";"Tamanho";"Sexo";"Ano"
"4685";155,581416225372;"M";2020
"4686";144,529294417931;"M";2019
"4687";157,917932016482;"M";2019
"4688";171,441690808718;"M";2021
"4689";153,368755657757;"F";2022
"4690";142,483513181515;"M";2019
"4691";153,644532207847;"F";2018
"4692";152,934990584239;"M";2023
"4693";140,57310296785;"F";2020
"4694";122,845187119873;"M";2019
"4695";135,830913666786;"M";2020
"4696";138,221852920176;"M";2018
"4697";144,233954063825;"M";2022
"4698";149,201563857955;"F";2018
"4699";155,537015714723;"F";2020
"4700";154,385543978595;"M";2020
"4701";155,753137159165;"F";2023
"4702";155,669099638279;"F";2022
"4703";146,357526839096;"F";2019
"4704";156,962291974091;"F";2023
"4705";143,310474063792;"M";2020
"4706";157,28038572483;"F";2023
"4707";145,606806964831;"F";2019
"4708";136,596200816447;"F";2018
"4709";147,471847420883;"M";2023
"4710";137,979178680039;"M";2022
"4711";155,431051304697;"M";2018
"4712";144,838784864031;"M";2020
"4713";157,785424815591;"F";2018
"4714";143,265612786176;"F";2018
"4715";147,19574785146;"F";2023
"4716";142,468115995093;"F";2021
"4717";154,32903076472;"M";2018
"4718";156,945271539937;"F";2018
"4719";159,887275531548;"F";2021
"4720";161,723409672878;"M";2019
"4721";136,542016588627;"M";2023
"4722";175,629553874315;"F";2018
"4723";140,05522072502;"F";2021
"4724";136,790270956132;"M";2018
"4725";156,958204811137;"M";2023
"4726";160,762595372211;"M";2022
"4727";131,540412310122;"M";2023
"4728";130,299138382089;"F";2022
"4729";157,925590893006;"M";2020
"4730";161,179280646515;"F";2023
"4731";160,324742056091;"F";2021
"4732";169,388428683957;"M";2019
"4733";134,698854926458;"M";2018
"4734";149,982638682125;"M";2020
"4735";146,109960687979;"M";2023
"4736";155,598670732778;"F";2022
"4737";151,171905549369;"F";2020
"4738";148,974883990531;"F";2021
"4739";150,697441920848;"M";2023
"4740";152,202826062043;"M";2020
"4741";151,984193091339;"F";2019
"4742";143,02652834792;"M";2020
"4743";120,362637545316;"M";2019
"4744";148,830020385872;"F";2022
"4745";139,619874218133;"F";2019
"4746";155,357998457874;"M";2020
"4747";156,217109486716;"M";2020
"4748";139,598067375084;"F";2022
"4749";161,544198569192;"M";2019
"4750";158,734070131915;"M";2023
"4751";169,958051956111;"F";2020
"4752";155,910416013452;"F";2020
"4753";167,014034219431;"F";2023
"4754";155,818468119286;"M";2022
"4755";161,329486657325;"F";2021
"4756";150,055400333746;"F";2023
"4757";164,45069429768;"M";2021
"4758";134,789183387108;"M";2018
"4759";158,444363727671;"M";2021
"4760";137,548742967543;"M";2019
"4761";158,573541502411;"M";2022
"4762";142,106625277501;"F";2023
"4763";153,950557139518;"F";2020
"4764";139,623537437898;"F";2018
"4765";161,334168260442;"F";2021
"4766";147,241913998232;"F";2020
"4767";140,061732691133;"M";2023
"4768";121,427907469573;"F";2018
"4769";135,983405795261;"F";2023
"4770";163,943378570549;"M";2022
"4771";154,642138983215;"F";2022
"4772";156,308496502127;"F";2021
"4773";151,776956568205;"M";2023
"4774";164,051397294329;"M";2020
"4775";149,959676281861;"F";2023
"4776";145,645038797247;"F";2018
"4777";141,217325797507;"M";2022
"4778";127,951835895912;"M";2023
"4779";146,349624161891;"F";2023
"4780";151,503273211125;"F";2021
"4781";154,022632785034;"F";2019
"4782";144,974415847437;"M";2021
"4783";136,979304342484;"F";2019
"4784";161,24812414958;"F";2023
"4785";154,74316095243;"F";2023
"4786";146,982194167456;"F";2021
"4787";160,233865291019;"M";2022
"4788";152,422849190205;"M";2019
"4789";134,838836863481;"F";2020
"4790";168,89840263834;"M";2021
"4791";149,219673838322;"F";2022
"4792";146,508128141036;"M";2018
"4793";143,807995892335;"F";2020
"4794";157,660569948438;"F";2023
"4795";151,689490067127;"F";2020
"4796";148,322396689664;"M";2018
"4797";140,820080884353;"M";2019
"4798";152,695919190896;"F";2018
"4799";144,416832499622;"F";2019
"4800";148,934443491214;"F";2023
"4801";157,061507644082;"M";2023
"4802";157,14570160095;"F";2020
"4803";163,19048451686;"F";2019
"4804";143,516947812688;"M";2023
"4805";153,703984662749;"M";2023
"4806";145,562730638949;"M";2022
"4807";151,738202681961;"M";2020
"4808";135,550387590155;"M";2022
"4809";140,609138598763;"F";2020
"4810";159,010389686999;"F";2018
"4811";141,089049422344;"M";2019
"4812";144,965189571969;"M";2023
"4813";151,862749973456;"M";2021
"4814";166,233515799072;"F";2019
"4815";169,485399723517;"F";2018
"4816";165,339331918296;"F";2022
"4817";154,081110257811;"F";2019
"4818";162,96811779057;"F";2022
"4819";133,998162546947;"M";2020
"4820";148,56155815897;"M";2020
"4821";164,394973976925;"M";2019
"4822";155,738335640395;"F";2023
"4823";145,118867606737;"F";2018
"4824";152,011375581488;"M";2021
"4825";148,628346481412;"F";2021
"4826";135,432017610586;"M";2019
"4827";154,894118737908;"F";2023
"4828";152,657588304881;"F";2021
"4829";153,071048784408;"F";2019
"4830";146,734639623525;"F";2018
"4831";143,504236081796;"F";2019
"4832";150,217993435826;"F";2022
"4833";146,560050068651;"F";2022
"4834";153,941422727178;"M";2019
"4835";134,136793873509;"F";2022
"4836";166,021340222006;"M";2020
"4837";120,150339775305;"F";2019
"4838";154,578266577789;"M";2018
"4839";159,402785713641;"M";2022
"4840";152,385201850239;"M";2018
"4841";153,277206177713;"M";2022
"4842";144,5989838523;"M";2023
"4843";160,238496752853;"M";2019
"4844";153,127421436339;"M";2021
"4845";150,455561504366;"F";2019
"4846";148,138919340385;"F";2018
"4847";138,227143835213;"F";2021
"4848";151,381621071085;"F";2021
"4849";157,322033266943;"F";2022
"4850";154,318553765281;"M";2018
"4851";168,949781008835;"F";2021
"4852";159,532207431807;"F";2018
"4853";165,567978129467;"F";2023
"4854";153,941008762977;"F";2020
"4855";154,592940310557;"M";2018
"4856";138,757895872942;"F";2022
"4857";153,454914191778;"F";2018
"4858";159,234807337809;"M";2023
"4859";139,662526174678;"F";2018
"4860";150,403398809747;"M";2022
"4861";156,034833365204;"F";2021
"4862";154,96790587001;"M";2023
"4863";152,163284027824;"F";2020
"4864";139,157505593205;"F";2022
"4865";149,442188999591;"M";2018
"4866";160,016652463603;"M";2022
"4867";168,678729775522;"F";2022
"4868";144,104361197113;"M";2018
"4869";150,475116931524;"M";2019
"4870";144,205319676924;"F";2019
"4871";164,344010376847;"M";2020
"4872";141,720055666728;"M";2020
"4873";143,358010151935;"M";2018
"4874";158,427292680448;"F";2023
"4875";146,781230888353;"M";2023
"4876";156,392516793448;"F";2021
"4877";153,701345338629;"M";2018
"4878";159,584814669175;"M";2023
"4879";158,992300528503;"M";2018
"4880";145,184844356292;"M";2022
"4881";151,856266867676;"F";2021
"4882";155,631376725439;"M";2019
"4883";165,98016906648;"M";2021
"4884";161,367363152333;"M";2022
"4885";149,174476777914;"M";2023
"4886";145,879226849464;"M";2023
"4887";161,240220163217;"F";2021
"4888";137,845555677659;"F";2020
"4889";142,677994170143;"M";2019
"4890";146,976809004383;"M";2021
"4891";150,587245348998;"F";2020
"4892";142,545195257463;"F";2022
"4893";146,026594839894;"M";2023
"4894";158,578008891758;"M";2023
"4895";160,156145600369;"M";2021
"4896";141,91253371432;"F";2023
"4897";133,193154790148;"M";2019
"4898";137,598787487881;"M";2019
"4899";164,21073913725;"M";2020
"4900";126,903376323527;"F";2023
"4901";137,961193574793;"M";2022
"4902";148,082678950852;"F";2018
"4903";144,75509381216;"M";2018
"4904";165,017047387973;"F";2020
"4905";157,183665067757;"F";2020
"4906";156,843181067974;"F";2018
"4907";158,613251529703;"M";2021
"4908";130,921454622767;"F";2018
"4909";162,454740218739;"M";2019
"4910";168,993854479584;"M";2020
"4911";153,783616375942;"M";2018
"4912";131,274560322568;"M";2023
"4913";149,013499707791;"F";2022
"4914";152,100264700619;"F";2018
"4915";155,57467708518;"M";2022
"4916";163,52156352526;"M";2021
"4917";130,750598369302;"F";2019
"4918";147,514670934539;"M";2022
"4919";135,515380747031;"F";2022
"4920";155,443714620292;"F";2020
"4921";168,80303404222;"M";2022
"4922";155,419404509156;"M";2021
"4923";147,231004204803;"F";2022
"4924";155,524487747349;"M";2022
"4925";145,154182601772;"F";2018
"4926";160,214709502033;"F";2019
"4927";164,998886239407;"F";2021
"4928";148,543454958892;"F";2021
"4929";137,429329888114;"M";2018
"4930";145,805921452483;"F";2019
"4931";152,567124890178;"F";2020
"4932";161,543147781404;"M";2022
"4933";180,180335117;"F";2019
"4934";134,347053964404;"F";2023
"4935";154,544501550501;"F";2019
"4936";148,164036889159;"M";2023
"4937";146,950368591086;"F";2018
"4938";140,7723026347;"F";2018
"4939";143,95753991237;"F";2021
"4940";153,885913411625;"F";2021
"4941";141,998455929908;"F";2020
"4942";150,269706385982;"F";2023
"4943";159,290758026229;"F";2022
"4944";146,076216535947;"M";2019
"4945";159,356033491838;"F";2021
"4946";154,040642686918;"F";2023
"4947";154,285644324492;"F";2021
"4948";163,438046315596;"M";2023
"4949";139,55438644137;"M";2019
"4950";157,78539649675;"F";2018
"4951";145,130154792455;"M";2023
"4952";138,617080804224;"F";2022
"4953";123,443460925335;"F";2022
"4954";123,06523105796;"F";2019
"4955";154,703763812538;"M";2021
"4956";133,331871050726;"F";2019
"4957";158,160815834596;"M";2022
"4958";139,213440307555;"F";2019
"4959";138,45990308175;"F";2023
"4960";144,956510635453;"F";2022
"4961";150,727535246655;"M";2019
"4962";148,894507531754;"M";2018
"4963";143,610293401905;"F";2022
"4964";147,080661056375;"M";2022
"4965";146,477183437922;"M";2023
"4966";166,745778847128;"M";2021
"4967";169,627593946507;"F";2023
"4968";138,94678072695;"F";2023
"4969";145,69069379623;"M";2023
"4970";151,999831315435;"F";2022
"4971";151,864705135734;"F";2020
"4972";170,032984305101;"F";2021
"4973";145,499297337604;"F";2019
"4974";148,240241559821;"M";2021
"4975";157,404850620553;"F";2019
"4976";135,82244939369;"M";2019
"4977";155,239501668305;"F";2019
"4978";156,552870770969;"M";2021
"4979";127,330245653185;"M";2019
"4980";128,356909864654;"F";2019
"4981";136,751085959419;"M";2023
"4982";137,86021303237;"F";2021
"4983";146,665824423336;"M";2018
"4984";157,693079602879;"F";2022
"4985";163,412705573557;"F";2020
"4986";146,101524486339;"F";2023
"4987";140,888122259716;"F";2022
"4988";154,916118845903;"F";2023
"4989";149,141843123097;"F";2018
"4990";152,946231178554;"M";2019
"4991";158,92485541755;"M";2021
"4992";147,949178924654;"F";2018
"4993";154,380693825704;"M";2018
"4994";139,578457488692;"F";2020
"4995";140,793194929292;"M";2018
"4996";143,956205642422;"M";2023
"4997";159,507212491803;"M";2021
"4998";151,900316743029;"F";2019
"4999";153,39017835523;"M";2019
"5000";168,814757916815;"M";2022
"5001";146,946470604278;"F";2021
"5002";146,815458446869;"M";2020
"5003";141,504655330596;"M";2019
"5004";168,54742622813;"M";2023
"5005";147,758883689719;"M";2019
"5006";163,311253967117;"F";2020
"5007";143,896656870418;"F";2022
"5008";154,484685621612;"M";2020
"5009";144,596283710158;"M";2020
"5010";151,549599571087;"M";2023
"5011";158,165485144155;"F";2021
"5012";136,562810637753;"M";2018
"5013";141,427288791698;"F";2018
"5014";145,771968815385;"M";2020
"5015";166,94369598234;"M";2023
"5016";150,326692310238;"M";2018
"5017";142,203003785788;"M";2023
"5018";164,88117511706;"M";2021
"5019";143,28313029075;"M";2022
"5020";148,593087569206;"F";2023
"5021";155,89398677927;"F";2022
"5022";142,020664741826;"M";2019
"5023";159,000141004693;"M";2019
"5024";136,18851011047;"F";2022
"5025";146,328149889304;"M";2019
"5026";139,342895898835;"M";2021
"5027";160,237102332437;"F";2019
"5028";139,232960767964;"M";2023
"5029";150,812520262472;"M";2018
"5030";140,213301166617;"F";2022
"5031";161,457617412392;"F";2023
"5032";142,522740888309;"M";2019
"5033";148,610434549628;"F";2019
"5034";155,626068736535;"M";2020
"5035";136,725965300244;"M";2018
"5036";131,784087944308;"M";2018
"5037";144,127541663224;"F";2018
"5038";142,45631358569;"M";2019
"5039";125,809481062612;"M";2020
"5040";137,031174572638;"M";2021
"5041";138,888254213839;"F";2023
"5042";147,988018758727;"F";2018
"5043";130,848666441583;"M";2022
"5044";154,730599422869;"F";2019
"5045";130,524840571326;"F";2018
"5046";158,164924608276;"F";2019
"5047";145,236491003545;"M";2020
"5048";142,463587366776;"F";2019
"5049";145,391133671757;"M";2022
"5050";154,352312549946;"F";2018
"5051";149,31709138542;"F";2022
"5052";147,060911068935;"F";2022
"5053";164,653093694368;"F";2023
"5054";162,027433906646;"M";2018
"5055";130,47188152092;"M";2020
"5056";141,883172192079;"F";2018
"5057";123,30983269258;"M";2019
"5058";139,703804897744;"M";2020
"5059";147,080090739319;"M";2019
"5060";115,419125579338;"F";2019
"5061";145,204128109105;"F";2023
"5062";134,445586906617;"M";2023
"5063";144,377602425795;"M";2023
"5064";136,298096515409;"F";2022
"5065";147,931433512441;"F";2021
"5066";159,460056126036;"M";2021
"5067";156,795081577821;"F";2022
"5068";161,392751285247;"F";2023
"5069";140,120609664019;"M";2020
"5070";162,096932197773;"M";2022
"5071";152,995779816713;"F";2018
"5072";130,730191970647;"F";2021
"5073";159,826759615297;"M";2022
"5074";138,478069871423;"F";2020
"5075";135,519737675749;"M";2018
"5076";153,134682433052;"F";2021
"5077";144,168338554058;"M";2018
"5078";153,462212280572;"F";2023
"5079";140,951474135827;"F";2019
"5080";134,943872001079;"F";2020
"5081";152,85832503872;"F";2022
"5082";162,838423610408;"F";2022
"5083";177,632891914287;"F";2023
"5084";151,573554863465;"F";2020
"5085";148,396992137809;"F";2022
"5086";140,081974170294;"F";2022
"5087";138,276802965673;"M";2023
"5088";147,741534831199;"M";2020
"5089";146,417298345269;"F";2023
"5090";148,988813015622;"F";2021
"5091";151,993119461006;"F";2022
"5092";140,485554012615;"F";2019
"5093";161,549181177299;"F";2018
"5094";163,45506554924;"F";2023
"5095";136,93549078585;"M";2022
"5096";150,674197209708;"M";2020
"5097";147,218567303126;"M";2023
"5098";142,946564260969;"F";2023
"5099";167,486270833506;"F";2021
"5100";160,994025264502;"F";2021
"5101";163,24142814514;"F";2019
"5102";160,049312710465;"F";2020
"5103";143,706836246888;"F";2021
"5104";161,341526458958;"F";2019
"5105";151,200072941551;"M";2020
"5106";150,325435751954;"M";2018
"5107";135,82462079603;"M";2018
"5108";145,496870934735;"M";2020
"5109";161,212201439634;"F";2022
"5110";130,281397078924;"F";2023
"5111";134,796885766289;"F";2021
"5112";144,087566591166;"F";2023
"5113";139,390212888072;"M";2020
"5114";149,028410006152;"F";2021
"5115";151,258306359913;"F";2020
"5116";152,424302026349;"F";2021
"5117";165,480168890127;"M";2023
"5118";148,866250885754;"F";2022
"5119";163,07724871708;"F";2023
"5120";157,774037688645;"F";2019
"5121";153,969640990623;"F";2020
"5122";146,458963680568;"F";2020
"5123";154,731748680681;"F";2020
"5124";159,453088176917;"F";2019
"5125";158,001986898449;"F";2022
"5126";157,517424884892;"M";2021
"5127";143,599270504555;"F";2023
"5128";148,173336690063;"F";2022
"5129";142,912685661109;"M";2020
"5130";138,117485651044;"M";2018
"5131";160,040211679007;"F";2023
"5132";125,164081150447;"F";2021
"5133";158,559811459005;"F";2021
"5134";134,937647094486;"F";2020
"5135";139,930661802998;"F";2023
"5136";162,700339434486;"F";2021
"5137";157,320127544465;"F";2018
"5138";144,181277219057;"F";2023
"5139";151,024376924394;"M";2020
"5140";135,834342529478;"F";2018
"5141";131,818728059869;"F";2022
"5142";165,558098300204;"F";2018
"5143";150,123546043475;"M";2018
"5144";144,942961615946;"F";2020
"5145";158,965991801775;"F";2022
"5146";154,537965610775;"M";2020
"5147";162,022617857067;"F";2021
"5148";157,390157766189;"M";2018
"5149";157,495627657196;"M";2018
"5150";158,409830975222;"M";2019
"5151";140,655180644897;"F";2020
"5152";156,139634096141;"F";2018
"5153";145,177277669966;"M";2019
"5154";155,801007144395;"F";2023
"5155";150,13031282537;"M";2020
"5156";142,98949104478;"M";2018
"5157";139,235466669695;"M";2023
"5158";155,627217465011;"F";2019
"5159";160,254234256981;"M";2020
"5160";141,900650239563;"F";2022
"5161";143,564419735776;"F";2021
"5162";153,226323596308;"M";2018
"5163";151,520093333887;"F";2022
"5164";153,003690986766;"M";2020
"5165";127,401007184125;"F";2018
"5166";152,645017983149;"F";2020
"5167";143,442537035085;"M";2020
"5168";128,720728535344;"F";2018
"5169";152,815231932908;"F";2021
"5170";117,540306356716;"M";2020
"5171";138,408400547394;"M";2023
"5172";154,415200235984;"F";2018
"5173";163,584663488798;"M";2018
"5174";129,504829800698;"F";2019
"5175";159,584612223891;"F";2020
"5176";154,053026511633;"M";2020
"5177";126,612435443484;"F";2019
"5178";154,475916415937;"F";2018
"5179";137,228966135963;"M";2018
"5180";170,384271804236;"F";2023
"5181";140,318173049941;"F";2019
"5182";161,115160684926;"F";2019
"5183";133,998861330656;"F";2019
"5184";140,616168906719;"M";2021
"5185";133,726692906964;"F";2020
"5186";137,381777704613;"F";2021
"5187";149,662505875916;"F";2021
"5188";144,170650180251;"M";2019
"5189";163,376409064728;"M";2023
"5190";160,347510144966;"M";2018
"5191";152,415496711086;"F";2022
"5192";136,77914142412;"M";2022
"5193";140,796552906866;"F";2018
"5194";152,244241124016;"M";2019
"5195";155,378400312565;"F";2022
"5196";161,830827329098;"M";2018
"5197";146,281854563756;"M";2019
"5198";166,013707417593;"F";2018
"5199";146,458700951813;"M";2018
"5200";144,875937426905;"M";2021
"5201";139,359586152577;"M";2021
"5202";157,024283814;"F";2022
"5203";149,804597680983;"M";2021
"5204";133,118712555743;"M";2020
"5205";151,170282631876;"M";2023
"5206";139,650912539048;"M";2023
"5207";148,406146330732;"F";2022
"5208";156,441884378293;"F";2022
"5209";156,473806724736;"F";2021
"5210";135,297655543387;"F";2019
"5211";149,589426599704;"M";2021
"5212";146,009293606117;"M";2018
"5213";149,767341952566;"F";2020
"5214";142,931982608919;"F";2021
"5215";157,054387252354;"F";2020
"5216";141,160925463305;"F";2018
"5217";145,164810989516;"F";2021
"5218";161,368341216035;"M";2020
"5219";152,28795404102;"F";2019
"5220";145,771595692741;"F";2022
"5221";147,05641184452;"F";2023
"5222";143,414171128396;"M";2023
"5223";155,024516547833;"F";2023
"5224";153,790381436219;"F";2018
"5225";160,593339028845;"M";2020
"5226";154,287469202226;"F";2018
"5227";153,440880530652;"F";2021
"5228";162,485502138877;"F";2019
"5229";154,849961384184;"M";2022
"5230";147,451098973649;"F";2018
"5231";153,442112679421;"M";2019
"5232";135,560664187946;"F";2019
"5233";164,099223754244;"M";2022
"5234";150,293090261466;"F";2020
"5235";141,605968757562;"M";2023
"5236";172,535925755111;"F";2021
"5237";143,19544250785;"M";2020
"5238";152,827518238797;"F";2020
"5239";167,510674015661;"M";2019
"5240";154,62704440019;"F";2021
"5241";167,119327286243;"M";2023
"5242";137,139607183849;"M";2020
"5243";147,132145815888;"F";2022
"5244";144,813680326202;"M";2018
"5245";158,809401736883;"M";2018
"5246";148,171714107301;"F";2022
"5247";147,374647407421;"M";2018
"5248";153,461353512765;"F";2019
"5249";142,244252148248;"F";2019
"5250";149,776363434678;"F";2019
"5251";162,588153365823;"F";2022
"5252";155,524177547934;"M";2022
"5253";153,660596603989;"F";2022
"5254";137,929070974449;"F";2022
"5255";139,242814387237;"F";2018
"5256";134,930323184715;"F";2022
"5257";143,027316732386;"F";2018
"5258";136,304247740024;"F";2023
"5259";144,180921548617;"M";2019
"5260";154,499270916946;"M";2019
"5261";146,538631646328;"M";2020
"5262";148,867566587752;"F";2021
"5263";140,524685026923;"M";2023
"5264";155,712826549673;"M";2019
"5265";136,703721368482;"M";2022
"5266";138,200513931788;"M";2020
"5267";145,93991775723;"F";2020
"5268";160,119334005769;"F";2021
"5269";153,109894929015;"M";2020
"5270";143,767365404398;"F";2018
"5271";147,115298853361;"M";2018
"5272";158,769442652402;"M";2018
"5273";148,8357737442;"F";2021
"5274";148,881395170845;"F";2020
"5275";165,858821688458;"F";2022
"5276";134,562147002315;"M";2023
"5277";138,352078822972;"F";2023
"5278";158,711321220383;"M";2021
"5279";156,996653122637;"M";2020
"5280";161,09588607804;"M";2020
"5281";166,378711439383;"F";2019
"5282";144,95476791759;"F";2022
"5283";142,253036552878;"M";2022
"5284";143,88338012977;"F";2020
"5285";139,833945261713;"M";2018
"5286";145,58267606728;"F";2022
"5287";137,268055926505;"F";2022
"5288";159,717441530128;"M";2021
"5289";140,110363145374;"M";2019
"5290";146,172935175843;"M";2020
"5291";143,795477343218;"F";2018
"5292";153,775399290136;"M";2021
"5293";163,338215305577;"M";2018
"5294";158,729517999678;"F";2023
"5295";143,697889032291;"F";2018
"5296";160,409749048423;"M";2022
"5297";163,692773278181;"F";2020
"5298";150,795713867025;"M";2019
"5299";157,0453380587;"F";2019
"5300";153,3567731233;"F";2022
"5301";173,554489960447;"M";2023
"5302";149,046402407407;"F";2022
"5303";160,214214010787;"F";2018
"5304";136,852987801096;"M";2022
"5305";148,447146883021;"F";2022
"5306";149,550530142196;"M";2020
"5307";144,401168637484;"M";2022
"5308";141,701583972646;"F";2023
"5309";141,279759173216;"F";2023
"5310";141,774671530164;"F";2021
"5311";132,794963814728;"F";2019
"5312";149,707637449795;"M";2019
"5313";152,28505170042;"F";2023
"5314";154,12214485299;"F";2019
"5315";156,595885425756;"F";2019
"5316";143,774567384752;"M";2021
"5317";141,968174198138;"M";2022
"5318";163,762455768093;"F";2022
"5319";145,127661019328;"M";2019
"5320";150,768803179272;"F";2018
"5321";165,244847172183;"F";2023
"5322";156,877939987361;"M";2022
"5323";154,357821438015;"F";2021
"5324";151,147638054306;"M";2019
"5325";150,928914034766;"M";2022
"5326";149,152585554414;"F";2022
"5327";139,230729655767;"M";2018
"5328";128,928064875427;"M";2021
"5329";154,159758436541;"M";2023
"5330";152,982975311255;"F";2019
"5331";162,588075384615;"F";2021
"5332";151,158018416705;"F";2021
"5333";147,772480097873;"F";2023
"5334";147,145158129304;"M";2020
"5335";146,396814872073;"F";2019
"5336";153,671122085585;"F";2023
"5337";148,381068491678;"F";2018
"5338";128,958086773732;"M";2023
"5339";149,614415250252;"M";2022
"5340";142,144211254346;"M";2022
"5341";142,049117635297;"M";2020
"5342";165,430368237145;"M";2021
"5343";152,900937706899;"M";2019
"5344";156,963753606374;"M";2021
"5345";161,579229543349;"F";2020
"5346";156,959166300951;"F";2020
"5347";148,115219540526;"M";2020
"5348";156,531018408863;"M";2022
"5349";155,450799149882;"F";2018
"5350";146,759904781376;"M";2022
"5351";155,766182244669;"F";2020
"5352";153,491247171778;"M";2021
"5353";143,406270775342;"M";2018
"5354";135,954110127595;"F";2020
"5355";157,32364895601;"M";2019
"5356";151,283017504779;"F";2023
"5357";167,359540317118;"M";2021
"5358";134,787044204645;"F";2019
"5359";149,104768626789;"F";2023
"5360";162,866952378854;"F";2021
"5361";155,259618331069;"F";2018
"5362";157,407010280099;"M";2020
"5363";138,64133444022;"M";2023
"5364";154,95137125869;"M";2020
"5365";154,062443427141;"F";2020
"5366";146,038202545332;"M";2022
"5367";145,328261666085;"F";2021
"5368";144,499459548082;"F";2018
"5369";153,246998275774;"M";2022
"5370";152,807623634195;"F";2023
"5371";148,956320014346;"F";2020
"5372";155,065133116907;"M";2022
"5373";142,820435366289;"F";2021
"5374";141,65958819988;"F";2020
"5375";146,902702942282;"M";2023
"5376";129,959893879745;"F";2022
"5377";158,741921138083;"M";2020
"5378";154,643222989163;"M";2019
"5379";160,885046912418;"M";2020
"5380";162,819893447349;"M";2021
"5381";151,369315801395;"M";2019
"5382";153,739886285715;"F";2018
"5383";144,561892465598;"F";2021
"5384";140,041428319204;"M";2019
"5385";147,926062969409;"F";2020
"5386";152,731002716842;"M";2019
"5387";145,382849037256;"M";2022
"5388";154,367576143334;"M";2023
"5389";157,905091708687;"M";2023
"5390";145,934660073353;"M";2022
"5391";155,194164871539;"F";2020
"5392";139,550175621831;"M";2018
"5393";157,388544614623;"F";2021
"5394";139,869902063615;"M";2023
"5395";153,443630837449;"F";2020
"5396";150,849618910565;"F";2018
"5397";152,67958471014;"F";2023
"5398";149,205371088857;"M";2022
"5399";167,110865303953;"F";2019
"5400";134,226748604294;"F";2020
"5401";137,294904380398;"F";2018
"5402";145,915804697073;"F";2022
"5403";156,958283592016;"M";2019
"5404";148,38648274918;"M";2023
"5405";145,511514592517;"F";2020
"5406";152,832696511028;"F";2018
"5407";131,079708561691;"F";2023
"5408";150,696230049393;"M";2023
"5409";144,902399583373;"M";2023
"5410";131,460566776065;"F";2019
"5411";176,652260548754;"M";2021
"5412";153,161392636523;"M";2020
"5413";148,458455673268;"M";2018
"5414";145,836401017878;"F";2019
"5415";135,046040357522;"M";2020
"5416";150,726945963478;"M";2022
"5417";174,889551506846;"M";2023
"5418";151,729930934651;"F";2022
"5419";149,570707341136;"M";2020
"5420";142,996823740432;"M";2018
"5421";158,227038474218;"F";2022
"5422";162,513033448496;"M";2021
"5423";149,79009127811;"F";2019
"5424";154,579354040506;"F";2023
"5425";132,362978296576;"F";2022
"5426";162,472413025934;"M";2019
"5427";140,525675740106;"M";2021
"5428";147,244876666279;"F";2018
"5429";166,831991779193;"F";2018
"5430";137,733190997887;"F";2018
"5431";146,01326767569;"F";2018
"5432";148,75416706741;"F";2022
"5433";148,707099851726;"F";2019
"5434";153,882344583613;"M";2019
"5435";148,631678388031;"F";2023
"5436";147,694401824753;"M";2021
"5437";139,163300095051;"F";2021
"5438";145,687986608343;"M";2020
"5439";158,873092025846;"M";2023
"5440";155,370236960542;"M";2019
"5441";144,123315511685;"M";2021
"5442";140,853362602765;"F";2018
"5443";162,963152057219;"M";2019
"5444";156,15422844679;"M";2022
"5445";162,490092727983;"F";2020
"5446";146,209288666998;"M";2022
"5447";148,525905493409;"F";2023
"5448";165,024900335821;"F";2020
"5449";154,030110936421;"M";2023
"5450";167,582249134073;"M";2023
"5451";169,764526243188;"F";2020
"5452";148,663323057777;"F";2019
"5453";146,10563168979;"M";2022
"5454";150,254023775878;"F";2023
"5455";159,926653381207;"F";2023
"5456";141,303924668436;"F";2021
"5457";157,794107670581;"F";2018
"5458";155,996953951366;"M";2021
"5459";165,920892618206;"F";2023
"5460";144,171882858169;"F";2022
"5461";153,144800481394;"F";2021
"5462";154,008638435377;"F";2022
"5463";147,435016113349;"F";2022
"5464";146,718135956612;"F";2023
"5465";144,926450553535;"M";2018
"5466";143,636208964118;"F";2021
"5467";160,424241989605;"F";2019
"5468";150,395513107476;"M";2021
"5469";145,11146688686;"F";2023
"5470";150,178256928912;"M";2019
"5471";145,780173440405;"M";2023
"5472";148,983934468954;"F";2018
"5473";153,450572792512;"M";2018
"5474";153,919525202312;"M";2022
"5475";152,222869904258;"M";2020
"5476";143,557694878296;"M";2021
"5477";160,689906283043;"F";2019
"5478";133,847692051356;"F";2019
"5479";147,934387205982;"F";2020
"5480";144,098533479446;"F";2018
"5481";147,315367299321;"M";2018
"5482";141,92302450034;"F";2020
"5483";150,870395759274;"F";2023
"5484";151,184476125668;"M";2021
"5485";163,258623151657;"M";2018
"5486";147,874902110201;"F";2019
"5487";154,224250867555;"F";2021
"5488";151,695434789638;"M";2018
"5489";150,936150196998;"M";2022
"5490";153,622998832984;"M";2023
"5491";128,52879645893;"F";2022
"5492";138,253306157802;"F";2020
"5493";154,056938788422;"M";2023
"5494";129,0030573844;"M";2021
"5495";132,738762094073;"F";2022
"5496";141,234823558239;"M";2022
"5497";151,865064844781;"M";2022
"5498";145,737160179609;"M";2018
"5499";154,762201665;"M";2019
"5500";161,064775040144;"F";2018
"5501";149,027329346697;"F";2022
"5502";155,513622086086;"M";2022
"5503";161,671654889989;"M";2022
"5504";157,638769961895;"M";2018
"5505";149,431267573244;"F";2020
"5506";153,995267216014;"M";2019
